,gene_name,AUROC,avg_diff,cluster_final
2763,Fos,0.7311643149603776,0.86374307,17
2764,Gsn,0.7291758478028038,0.823433,17
2765,Ctgf,0.7214563485386303,0.9058589,17
2766,Fibin,0.7187033431354481,0.7675403,17
2767,Tgfbi,0.7005240258647629,0.77157825,17
2768,Mgp,0.6997634939331053,1.2553854,17
2769,Eln,0.6990663953056684,0.9368678,17
2770,Bsg,0.6835345838374612,0.72877717,17
2771,Hist1h1c,0.6694163334748898,0.8988396,17
2772,Rbp4,0.6556105756004798,1.203575,17
2773,Cyr61,0.6311299942041992,1.0089889,17
2774,Igfbp5,0.59995686535313,0.70400596,17
2775,Cyp26b1,0.5613339957105732,0.80530554,17
2776,Hexb,0.5327416007628022,0.72187585,17
2777,C1qa,0.4735035749674821,1.0061525,17
2778,Cst3,0.4665926834023755,1.0031338,17
2779,C1qc,0.4603421659201568,0.8910043,17
2780,Flt1,0.45242368639642744,0.80190974,17
2781,Rgs5,0.45051801639383665,1.0251126,17
2782,Cldn5,0.44909043318937303,1.386592,17
2783,C1qb,0.44809686732957804,1.0591357,17
2784,Ly6c1,0.4372370856469796,0.9154086,17
2785,Nnat,0.4333649832135445,1.124316,17
2786,Cryab,0.4237244564099688,1.05825,17
2787,6330403K07Rik,0.4214769142835776,1.09146,17
2788,Sept4,0.41996185989118845,0.8156027,17
2789,Ppp1r14a,0.4143336565093254,0.71346706,17
2790,Mal,0.3956588917467262,1.9316655,17
2791,Opalin,0.38730505944034466,0.80885136,17
2792,Qdpr,0.38406528689214203,0.9644387,17
2793,Enpp2,0.38103183951240494,0.9333934,17
2794,Ermn,0.377410131700894,0.7771238,17
2795,Aqp4,0.36971734119639216,0.8293253,17
2796,Mag,0.36671727976624496,1.2881622,17
2797,Slc4a4,0.3661790982588559,0.9206352,17
2798,Ednrb,0.36533576917221533,0.7011516,17
2799,Stmn4,0.3643068142058551,0.75914246,17
2800,Tubb4a,0.3636551204698605,1.0994935,17
2801,Agt,0.363600367512533,1.1483588,17
2802,Ntsr2,0.3613915530876662,0.9728923,17
2803,Clu,0.3590592106493167,0.90889764,17
2804,Cspg5,0.35883418934908085,0.80655855,17
2805,Desi1,0.35725636937146277,0.70732546,17
2806,Mog,0.357014655096432,1.241698,17
2807,Cldn11,0.3565025146297231,1.645904,17
2808,Ntrk2,0.355211813818578,0.8599936,17
2809,Aldoc,0.35420622901693066,0.7748763,17
2810,Slc6a11,0.34580165006717256,1.2693896,17
2811,Grb14,0.3446665277811164,0.7880445,17
2812,Ugt8a,0.343413219233512,0.88286996,17
2813,Id2,0.34121842690747284,0.917179,17
2814,Stmn1,0.3391030931414576,0.7003913,17
2815,Sirt2,0.3356503182348715,0.71287334,17
2816,Mt2,0.3352069528243177,0.8957335,17
2817,Tspan2,0.3345365629565528,1.1482079,17
2818,Itih3,0.3343128770943007,0.9727495,17
2819,S1pr1,0.3332338432035554,0.77330625,17
2820,Ptprd,0.3302197596745805,0.72478926,17
2821,Slc1a2,0.3271315593375159,1.0435444,17
2822,Gm3764,0.3242456778549661,1.0481368,17
2823,Tmsb4x,0.32138850828906357,0.9104979,17
2824,Mobp,0.31991885878811677,1.2602594,17
2825,Cpe,0.31837709563605576,0.8409189,17
2826,Gatm,0.3153222812485811,0.94241226,17
2827,Slc6a6,0.31483084007061796,0.70479864,17
2828,Bcan,0.3083960321466631,0.9532159,17
2829,Gpr37l1,0.30837266198195024,1.0786495,17
2830,Gjc3,0.30349230387090054,0.8290209,17
2831,Pllp,0.3034141807488602,0.80641156,17
2832,Plp1,0.2968077690440134,3.6055503,17
2833,Acsl3,0.29669158593944056,0.8221978,17
2834,Mt3,0.287935119081005,0.9229744,17
2835,Ptprz1,0.28591860772577576,1.0709745,17
2836,Car2,0.2834133260685507,1.3830366,17
2837,Fez1,0.28180679417428534,0.84003997,17
2838,Aplp1,0.28098483209538233,1.4092278,17
2839,Mbp,0.2741827787259387,1.0266223,17
2840,Cmtm5,0.2739096816582935,0.7725515,17
2841,Mt1,0.2666035004500426,1.0120244,17
2842,Shisa4,0.263333680547209,0.7600105,17
2843,Ttyh1,0.26236148169515155,0.90219593,17
2844,Phyhipl,0.2552803217871365,0.70020133,17
2845,Olig1,0.25523424917670245,1.1500813,17
2846,Pcdh9,0.2545344796732985,0.84410423,17
2847,Kcnj10,0.2528678530697713,0.73875356,17
2848,Cnp,0.24613591019446646,1.8216885,17
2849,Kif1b,0.24605711935343433,0.7937896,17
2850,Ncam1,0.24545416910384096,0.7094134,17
2851,S100a16,0.24353047068847167,0.74886024,17
2852,Fabp5,0.24164483225563485,0.9470732,17
2853,Tsc22d4,0.22331327505481974,0.8120361,17
2854,Dbi,0.21078553133071054,0.859506,17
2855,Gpm6b,0.204792085660334,1.0554894,17
2856,Scd2,0.19902566444716874,1.1915251,17
2857,Syt11,0.1851284290708824,1.3648069,17
2858,Qk,0.15589368845300192,1.0987678,17
2859,Cldn5,0.999959395348976,3.3784103,18
2860,Bsg,0.999856390903364,3.1917605,18
2861,Ly6c1,0.9980638149861019,2.6926777,18
2862,Itm2a,0.9943274406828747,2.6599045,18
2863,Flt1,0.993081982581799,2.5427377,18
2864,Egfl7,0.9893321729161006,1.9394251,18
2865,Spock2,0.986566727474122,2.1675382,18
2866,Slco1a4,0.9857029829490322,2.298889,18
2867,Ly6a,0.9807041324189326,2.098212,18
2868,Ly6e,0.9762603116406965,1.7350534,18
2869,Sptbn1,0.9761914927284832,1.5699521,18
2870,Klf2,0.9730535891824432,2.3155289,18
2871,Pltp,0.9676082367728858,2.0313551,18
2872,Id1,0.9632502530326599,1.9100168,18
2873,Abcb1a,0.9583214156692154,1.5575478,18
2874,Tsc22d1,0.958010610950716,1.4871728,18
2875,Cd34,0.9575605263079325,1.3962573,18
2876,Ptprb,0.95678709727501,1.6631794,18
2877,Ramp2,0.9538231070320686,1.6259552,18
2878,Slc9a3r2,0.9526585596694302,1.4424596,18
2879,Slc6a6,0.9522217611073127,1.8074938,18
2880,Slco1c1,0.9492692655633747,1.619906,18
2881,Slc2a1,0.9476044748713937,1.7273366,18
2882,Ablim1,0.9437759936943365,1.5027766,18
2883,Vwa1,0.9406439121387007,1.4080626,18
2884,Pglyrp1,0.9397507590979797,1.6407254,18
2885,Igfbp7,0.9395395253435721,1.5653063,18
2886,Adgrf5,0.9380614861899402,1.426061,18
2887,Adgrl4,0.9351548201602092,1.3683456,18
2888,Tspan13,0.9331177206459722,1.3580394,18
2889,Eng,0.9325844860376727,1.3111972,18
2890,Srgn,0.9282874092739827,1.2817066,18
2891,Hspb1,0.9262052266545648,1.452265,18
2892,Esam,0.9237982068269555,1.2740042,18
2893,Cxcl12,0.9202351486996062,2.1566575,18
2894,Epas1,0.9178818703218812,1.288303,18
2895,Myl6,0.9170806748731851,0.95813763,18
2896,Jcad,0.9166104371866948,1.3432477,18
2897,Pcp4l1,0.9166034209418488,1.3158721,18
2898,Slc39a10,0.9149605746752376,1.2685149,18
2899,Pecam1,0.9105718388831332,1.1498909,18
2900,Ifitm3,0.9104746564279251,1.3394237,18
2901,Emcn,0.9102101290690489,1.277002,18
2902,Crip2,0.9076477068821898,1.126006,18
2903,Lmo2,0.905951119165694,1.2097261,18
2904,Atox1,0.9053083117123519,1.1025139,18
2905,Cdh5,0.9020433693500569,1.0686599,18
2906,Fn1,0.9005754813591811,1.3033341,18
2907,Kdr,0.895800702818739,1.2768195,18
2908,Igf1r,0.8947937970424289,1.1993556,18
2909,Cd93,0.8915909559111116,1.2452599,18
2910,Id3,0.8898685424423098,1.1059172,18
2911,Ctla2a,0.8886801099908341,1.6050144,18
2912,Ctnnb1,0.8868212529520475,1.0100611,18
2913,Gpcpd1,0.886704663862159,1.0910662,18
2914,Ltbp4,0.8847330990604203,1.0903674,18
2915,Podxl,0.8826165816257984,1.0312042,18
2916,Kitl,0.8823745958195122,1.12709,18
2917,Sema3c,0.88179508385159,1.2034987,18
2918,Klf4,0.8808928246207496,1.2324048,18
2919,Abcg2,0.8804039267086049,1.1218591,18
2920,Nfkbia,0.8784929703197917,1.0885887,18
2921,Foxq1,0.8759939929001572,1.0796914,18
2922,Kank3,0.8732904994073514,0.99050933,18
2923,Sgms1,0.8722489602522264,1.094889,18
2924,Cyyr1,0.8714643350839113,1.019978,18
2925,Slc7a5,0.8670994843806449,1.1804181,18
2926,Slc7a1,0.8669216897506098,1.1746473,18
2927,B2m,0.8666920943341583,0.94301206,18
2928,Acvrl1,0.8653254194072317,0.92901945,18
2929,Car4,0.8631826283748883,1.3582196,18
2930,Gnas,0.8626407354218852,0.72629607,18
2931,Tek,0.8626371526585597,0.94490635,18
2932,Utrn,0.862347695238209,0.9210373,18
2933,Palmd,0.8591963563296978,0.99023426,18
2934,Gnai2,0.8579882186799309,0.7905954,18
2935,Tmsb4x,0.8572579320887211,0.8227465,18
2936,Rpl38,0.8570884972397794,0.8141122,18
2937,Wfdc1,0.8554937197144536,0.89249516,18
2938,Srarp,0.855189035549969,0.91786534,18
2939,Ahnak,0.8546823731030015,0.9473927,18
2940,Arl4a,0.8523304382615239,0.96746266,18
2941,Lsr,0.8504820309491039,0.91015583,18
2942,Ets1,0.8500900169285568,0.8887031,18
2943,Fxyd5,0.8461234500816571,0.9175407,18
2944,Clec2d,0.8440561956427626,1.0225945,18
2945,Ptprg,0.8417220253361081,0.8504385,18
2946,Prom1,0.8408585793746286,0.9154511,18
2947,Tpm4,0.8376327488453053,0.8864204,18
2948,Anxa3,0.8374954095844889,0.8439225,18
2949,Col4a2,0.836536871113075,0.8263304,18
2950,Slc22a8,0.8357622478257106,0.93481076,18
2951,Vim,0.835011658908989,0.93312985,18
2952,Myl12a,0.8331008518019806,0.8606,18
2953,Lef1,0.8310898766036598,0.8141705,18
2954,H2-D1,0.8299937003078192,0.9410038,18
2955,Esyt2,0.8296181072858476,0.8405546,18
2956,Tie1,0.82678339508624,0.7660371,18
2957,Cav1,0.8266462051072291,0.912537,18
2958,Foxp1,0.8248855754962874,0.8333317,18
2959,Cdkn1a,0.821769019248396,0.960962,18
2960,Arhgap31,0.8206210421661387,0.7779108,18
2961,Nostrin,0.8202223104643559,0.8338168,18
2962,Slc40a1,0.8195714417935313,0.8959016,18
2963,Sox17,0.8190758262001512,0.8460005,18
2964,Fcgrt,0.8185781206614975,0.78780866,18
2965,Slfn5,0.8163288917020216,0.7985634,18
2966,Dusp1,0.815187035173779,1.2994627,18
2967,Abhd2,0.813666450705655,1.0225842,18
2968,Rasip1,0.8112565945237463,0.7774111,18
2969,Ccdc141,0.8111834464391812,0.8772725,18
2970,Hmcn1,0.8105294428504464,0.87863916,18
2971,Rasgrp3,0.8098428958281706,0.7906203,18
2972,BC028528,0.8094647650155103,0.8043948,18
2973,St3gal6,0.8071296990180243,0.73110276,18
2974,Col4a1,0.8028093342927176,0.7426758,18
2975,Rflnb,0.8022701284122089,0.8506174,18
2976,Myl12b,0.8012526236277271,0.76383,18
2977,C130074G19Rik,0.8006814714408979,0.720492,18
2978,Itih5,0.8005641359419831,0.82194406,18
2979,Afap1l1,0.7996630709655845,0.72352576,18
2980,Nes,0.7976712038383338,0.75486904,18
2981,Tm4sf1,0.796528600901065,1.0215914,18
2982,Apold1,0.7934865362739857,1.0554419,18
2983,Clic5,0.7929728575821722,0.72276294,18
2984,Csrp2,0.7917845744125016,0.73512477,18
2985,Ctsh,0.7903702785897051,0.72293055,18
2986,Tmsb10,0.7901305320104975,1.2732111,18
2987,Cavin1,0.7900621609436997,0.70754886,18
2988,Cavin2,0.7899382570453548,0.71962225,18
2989,Heg1,0.7893566551321591,0.7464619,18
2990,Bmpr2,0.7872779059942616,0.76655334,18
2991,Sorbs2,0.7861105222773236,0.7037369,18
2992,Ebf1,0.7851955740930384,0.7004452,18
2993,Nampt,0.7804293046154948,0.8395557,18
2994,Ier2,0.7780160149520656,0.74038583,18
2995,Tfrc,0.7712105560150119,0.8451771,18
2996,Sox18,0.7687502425829335,0.74093884,18
2997,Tinagl1,0.7647660604830161,0.70057446,18
2998,Gsta4,0.7622127444862765,0.7656948,18
2999,Isg15,0.748058142277503,0.7243488,18
3000,Btg2,0.7426451840196813,0.72099596,18
3001,Slc16a1,0.7272490050367681,0.81137913,18
3002,Mal,0.571035448457471,1.3030499,18
3003,Vtn,0.5115539638797745,1.2059088,18
3004,C1qa,0.4685814048612127,1.077181,18
3005,Gfap,0.4673195257615611,0.70979047,18
3006,C1qb,0.46190402971305056,1.0277829,18
3007,Hexb,0.4599102219223317,0.84198797,18
3008,C1qc,0.45323090611070144,0.93019843,18
3009,6330403K07Rik,0.43723356929810686,1.0416064,18
3010,Apod,0.42700030154924656,1.207226,18
3011,Car2,0.42563153667704673,1.0072904,18
3012,Sept4,0.41880204336935006,0.8526586,18
3013,Qdpr,0.3892536506865471,0.9111366,18
3014,Opalin,0.37212162287236106,0.84267086,18
3015,Ctsd,0.3700543684334666,0.7349503,18
3016,Enpp2,0.3666452198473145,0.9686008,18
3017,Ermn,0.3638620098705129,0.81690615,18
3018,Id2,0.36284793856755154,0.90666634,18
3019,Mog,0.3576445719642799,1.2405756,18
3020,Fth1,0.3563382068866683,1.0352468,18
3021,Mobp,0.3538472906845168,1.0530994,18
3022,Ptgds,0.3492674741817118,2.5375812,18
3023,Mag,0.34828475205784976,1.332289,18
3024,Tspan2,0.34730725479717084,1.1178607,18
3025,Stmn4,0.34515162552957723,0.7815412,18
3026,Cst3,0.34506325070087807,1.5571523,18
3027,Ppp1r14a,0.3449011306603929,0.8958375,18
3028,Cldn11,0.3443253507376014,1.6697438,18
3029,Tubb4a,0.34005529398065903,1.1449417,18
3030,Slc7a10,0.3372414812337843,0.7811597,18
3031,S100a6,0.33542113890074854,1.007972,18
3032,Slc7a11,0.33534291523480536,0.8104276,18
3033,Gjb6,0.33207140447308,0.7880756,18
3034,Mt2,0.3305791835479508,0.9155579,18
3035,Cldn10,0.33037630957463643,0.78063244,18
3036,Ugt8a,0.33035899288522913,0.91741157,18
3037,Aqp4,0.32854432326079236,0.9503388,18
3038,Fgfr3,0.3281452929953992,0.73482877,18
3039,Gja1,0.3257823113003341,1.1472036,18
3040,Agt,0.3240734824758089,1.3052181,18
3041,Bin1,0.322209848419255,0.7117616,18
3042,Trf,0.32218850112110636,1.5507352,18
3043,Gsn,0.32185485628640614,0.8098034,18
3044,Ptprd,0.3197174393990512,0.7266424,18
3045,Fxyd1,0.31939364716349644,0.7217612,18
3046,Ntsr2,0.3163827824337115,1.0802369,18
3047,F3,0.316227529356267,0.8705744,18
3048,Cpe,0.31504253038631147,0.84653664,18
3049,Ednrb,0.3132610013226368,0.8586409,18
3050,Plp1,0.31313470891540796,3.2579775,18
3051,Apoe,0.30887360906677974,1.6558961,18
3052,Fabp7,0.30844352818589765,0.7998303,18
3053,Marcks,0.30720657914772026,0.83914125,18
3054,Csrp1,0.30599993431600575,0.735261,18
3055,Tmem47,0.30397925580034457,0.7316034,18
3056,Slc4a4,0.30211263610768596,1.1467402,18
3057,Aldoc,0.2991290899482589,0.93498397,18
3058,Nkain4,0.2967687953256881,0.8422039,18
3059,Itih3,0.29224316811818346,1.0942036,18
3060,Mt3,0.2890510752768431,0.90597343,18
3061,Serpine2,0.28892881347835564,0.8164477,18
3062,Acsl3,0.2864399872214775,0.83702904,18
3063,Gm3764,0.28407984188071184,1.245055,18
3064,Gjc3,0.2810289696271239,0.8837754,18
3065,Prdx6,0.28096865977780894,0.8674214,18
3066,Cd9,0.2787121160098765,0.9383565,18
3067,Ndrg2,0.2772600518903555,0.8180097,18
3068,Nnat,0.27706374631647146,1.8329531,18
3069,Olig2,0.27547105873641914,0.72237647,18
3070,Cspg5,0.2735318880864162,1.12016,18
3071,Nrxn1,0.26962264545272696,0.821158,18
3072,Clu,0.26872620821229065,1.231648,18
3073,Slc6a11,0.2681708798968164,1.6087333,18
3074,Slc1a2,0.26716681047480567,1.2824645,18
3075,Mt1,0.26420819437685295,1.0596968,18
3076,Ramp1,0.26229559588818196,0.765141,18
3077,Aplp1,0.2599600820452802,1.4353056,18
3078,Mmd2,0.253083266405324,0.79489756,18
3079,Msmo1,0.25299160737690973,0.73881376,18
3080,Zeb2,0.2521012906904881,0.73172235,18
3081,Gpr37l1,0.2464873991228201,1.3299268,18
3082,Cmtm5,0.24498607200757155,0.8315605,18
3083,Kif1b,0.24184458569820588,0.77551913,18
3084,Malat1,0.24162514144451044,0.7046056,18
3085,Sox2,0.24141092205399822,0.72140855,18
3086,Dtna,0.23619800141519154,0.7076198,18
3087,Cd81,0.2355272782642706,0.77567124,18
3088,Cryab,0.2343182449236722,1.6543577,18
3089,Cnp,0.23350495764875187,1.7987281,18
3090,Bcan,0.23226427656544366,1.1878691,18
3091,Ptprz1,0.23032047817947857,1.34859,18
3092,Atp1b2,0.2274357565751171,1.4071107,18
3093,Phyhipl,0.227267366698812,0.7527175,18
3094,Slc6a1,0.22620940654511149,1.0166721,18
3095,Ntrk2,0.22501828702114127,1.2317898,18
3096,Pcdh9,0.22492737440175317,0.90724397,18
3097,Olig1,0.22430546640114413,1.2663859,18
3098,Fez1,0.21851064528553132,1.0150232,18
3099,Mid1ip1,0.21669448284304216,0.7323597,18
3100,Ttyh1,0.2140435365456788,1.0214542,18
3101,Shisa4,0.21179699465869709,0.8751011,18
3102,Hepacam,0.21157934178666435,0.71922386,18
3103,Atp1a2,0.21154590266229173,1.8683453,18
3104,Slc1a3,0.20921576296437838,1.4487438,18
3105,Kcnj10,0.20823319012232153,0.83491004,18
3106,Plpp3,0.20038977479346862,1.4757464,18
3107,Tspan3,0.1990872910427931,0.73809814,18
3108,Fabp5,0.19054389332919325,1.1072898,18
3109,Ank2,0.16525451054974521,0.96869624,18
3110,Syt11,0.16437046369914343,1.3711033,18
3111,Ncam1,0.15975661094474483,0.9490366,18
3112,Ckb,0.15084269579055162,1.2405975,18
3113,Tsc22d4,0.14446418281646994,1.0287762,18
3114,Dbi,0.1443090790208308,1.0658387,18
3115,Cd63,0.14271579431355752,1.0696374,18
3116,Gpm6b,0.13624009888426777,1.2621177,18
3117,Scd2,0.13326834598745435,1.4212384,18
